usa	799195
zeta	1851003
clne	1368265
dvax	1029142
ramp	733269
bxmx	1298699
cts	26058
pdo	1798618
ladr	1577670
dac	1369241
mlnk	1834494
kro	1257640
cwh	1669779
aiv	922864
kind	1846069
gty	1052752
clfd	796505
swi	1739942
gnl	1526113
sana	1770121
uan	1425292
gogo	1537054
ofg	1030469
px	1841968
cmp	1227654
tbbk	1295401
akr	899629
fbnc	811589
baly	1747079
tslx	1508655
rock	912562
sndx	1395937
nxrt	1620393
dada	1793862
stc	94344
exfy	1476840
hmy	1023514
cmre	1503584
sos	1346610
afya	1771007
crsr	1743759
dfin	1669811
eat	703351
codi	1345126
clmt	1340122
hni	48287
rily	1464790
meg	1643615
cohu	21535
etg	1270523
chef	1517175
neo	1077183
kfrc	930420
buse	314489
chco	726854
saft	1172052
lc	1409970
gva	861459
bgs	1278027
finv	1691445
din	49754
fcf	712537
alex	1545654
gsm	1639877
arko	1823794
dcom	846617
dsgn	1807120
sava	1069530
tmci	1630627
comp	1563190
evtl	1867102
psfe	1833835
dnow	1599617
tigo	912958
cint	1868995
oscr	1568651
gdev	1848739
fvrr	1762301
ias	1842718
cffn	1490906
esrt	1541401
ebs	1367644
nmfc	1496099
mara	1507605
bynd	1655210
pct	1830033
kn	1587523
cgau	1854640
uctt	1275014
hims	1773751
flgt	1674930
olo	1431695
lpro	1806201
gdyn	1743725
vcel	887359
enva	1529864
vre	924901
sbsi	705432
veru	863894
cls	1030894
uvv	102037
dgii	854775
ocsl	1414932
dsl	1566388
bigc	1626450
ssp	832428
ocfc	1004702
kyn	1293613
cnxn	1050377
dbi	1319947
sand	1434614
ecvt	1708035
stba	719220
mag	1230992
adpt	1478320
mdgl	1157601
bfly	1804176
plus	1022408
srce	34782
cron	1656472
tgs	931427
cdmo	704562
ddd	910638
usna	896264
kref	1631596
enta	1177648
kalu	811596
nbhc	1475841
fdp	1047340
evv	1222922
alx	3499
fsly	1517413
sbr	710752
mbuu	1590976
cxw	1070985
rgnx	1590877
agys	78749
zntl	1725160
hlit	851310
htld	799233
rxt	1810019
gden	1071255
krp	1657788
clm	814083
mcri	907242
grbk	1373670
patk	76605
tnc	97134
avns	1606498
fgen	921299
azul	1432364
agm	845877
aroc	1389050
hees	1339605
mho	799292
spns	885740
bst	1616678
ccrn	1141103
nfj	1260563
trs	842633
ionq	1824920
tmp	1005817
hyt	1222401
nssc	69633
lmat	1158895
edit	1650664
clov	1801170
ffwm	1413837
gdot	1386278
pra	1127703
camt	1109138
indi	1841925
slp	1023459
nmz	1266585
caap	1717393
prg	1808834
fpf	1567569
maxn	1796898
stkl	351834
hbm	1322422
rdnt	790526
oflx	1317945
avo	1802974
ande	821026
svc	945394
banc	1169770
blfs	834365
nbr	1163739
lzb	57131
scs	1050825
cubi	1488813
dfh	1825088
epac	6955
rdwr	1094366
ryi	1481582
rnp	1224450
qrtea	1355096
csr	798359
prlb	1443669
sptn	877422
eras	1761918
dmlp	1172358
nhc	1047335
gic	945114
infn	1138639
dnn	1063259
brsp	1717547
goss	1728117
tdw	98222
sph	1005210
nymt	1273685
amwl	1393584
sncy	1743907
uuuu	1385849
dm	1754820
prim	1361538
sldp	1844862
ges	912463
momo	1610601
tgls	1534675
bma	1347426
tgtx	1001316
ssys	1517396
negg	1474627
vlrs	1520504
flnc	1868941
pta	1793882
myte	1831907
hcsg	731012
eig	1379041
wti	1288403
inta	1565687
bbn	1493683
plya	1692412
licy	1828811
parr	821483
arqq	1859690
zuo	1423774
axl	1062231
uec	1334933
sxi	310354
crnx	1658247
ddl	1854545
nrc	70487
mrus	1651311
azz	8947
eqx	1756607
apog	6845
veco	103145
cash	907471
oec	1609804
rckt	1281895
pro	1392972
ccsi	1866633
dcbo	1829959
pfbc	1492165
dcgo	1822359
aten	1580808
amcx	1514991
cnob	712771
mttr	1819394
rna	1599901
mgni	1595974
geo	923796
usph	885978
glp	1323468
cdna	1217234
kids	1425450
auph	1600620
btz	1379384
blnk	1429764
amtb	1734342
snbr	827187
peri	1338940
brkl	1049782
kura	1422143
pfc	946647
tse	1519061
bfs	907254
sa	1231346
bkd	1332349
asix	1673985
himx	1342338
tnk	1419945
rlmd	1553643
pll	1728205
astl	1860805
qqqx	1608741
etw	1322435
hesm	1789832
oii	73756
fnko	1704711
noah	1499543
hfwa	1046025
brbr	1772016
ra	1655099
cal	14707
siga	1010086
plab	810136
rc	1527590
arqt	1787306
shen	354963
asle	1754170
mnkd	899460
ero	1853860
cet	18748
imax	921582
skyw	793733
bcsf	1655050
qure	1590560
gbx	923120
pubm	1422930
gern	886744
bv	1734713
pdfs	1120914
lwlg	1325964
kros	1664710
agro	1499505
akro	1744659
pump	1680247
nvgs	1581804
rgr	95029
cdre	1860543
geni	1834489
jeld	1674335
nrk	1195739
amsf	1018979
bhe	863436
gof	1380936
cutr	1162461
sii	1512920
valn	1836564
ulh	1308208
fwrg	1789940
splp	1452857
imxi	1683695
chy	1222719
jrvr	1620459
gpro	1500435
umh	752642
vnet	1508475
eos	1308335
gam	40417
acrs	1557746
cco	1334978
vist	1762506
aosl	1387467
merc	1333274
atec	1350653
par	708821
chct	1631569
ac	1642122
vrex	1681622
om	1484612
adtn	926282
next	1612720
nuvl	1861560
mqy	890196
inva	1080014
acel	1698991
jbss	880117
plrx	1746473
riot	1167419
lpsn	1102993
brog	1774983
wash	737468
rdfn	1382821
ango	1275187
hqh	805267
thry	1556739
anf	1018840
accd	1481646
ptlo	1871509
prtc	1782999
osw	1758488
sgmo	1001233
adv	1776661
qcrh	906465
gb	1799983
vmeo	1837686
dole	1857475
htd	1260041
krny	1617242
clbt	1854587
aste	792987
stgw	876883
igr	1268884
pds	1013605
mlab	724004
pebo	318300
twi	899751
orgn	1802457
awf	906013
aod	1379400
opi	1456772
hfro	1710680
rbcaa	921557
enfn	1868912
cmco	1005229
proc	1863362
sli	1537137
nmm	1415921
clb	1000229
cndt	1677703
hbnc	706129
by	1702750
mgic	876779
chi	1171471
efc	1411342
rpay	1720592
repl	1737953
cii	1278895
wlkp	1604665
thq	1604522
argo	1091748
vhi	59255
chrs	1512762
rwt	930236
hwkn	46250
spnt	1576018
bcx	1506289
wttr	1693256
pbt	319654
mrc	1439095
fubo	1484769
inn	1497645
vcsa	1874944
alec	1653087
avpt	1777921
gsbc	854560
shyf	743238
cmpr	1262976
silv	1659520
vtex	1793663
mod	67347
jpc	1216583
utl	755001
capl	1538849
amwd	794619
ichr	1652535
rapt	1673772
vtol	1525221
ntst	1798100
karo	1828102
mcb	1476034
gprk	1464591
invz	1835654
giii	821002
prdo	1046568
wina	908315
wrld	108385
crbu	1619856
veon	1468091
rpt	842183
cars	1683606
ahh	1569187
scwx	1468666
nrds	1625278
imos	1123134
wnc	879526
orla	1680056
revg	1687221
dlx	27996
matw	63296
ufcs	101199
tls	320121
smp	93389
achr	1824502
jmia	1756708
phar	1828316
ctbi	350852
cgbd	1544206
rskd	1851112
myi	883412
land	1495240
tbph	1583107
forr	1023313
ysg	1819580
hafc	1109242
coco	1482981
law	1625641
mbin	1629019
hone	1769617
tcpc	1370755
nfbk	1493225
eim	1176984
nrix	1549595
cde	215466
audc	1086434
ffc	1174164
lung	1127537
crnc	1768267
til	1789769
eb	1475115
avxl	1314052
bcyc	1761612
oxlc	1495222
amal	1823608
dyn	1818794
igms	1496323
knsa	1730430
uvsp	102212
tbi	768899
cstl	1447362
pdt	855886
cepu	1717161
itos	1808865
bry	1705873
dao	1781753
plym	1515816
scsc	918965
anab	1370053
fc	886206
jqc	1227476
hmst	1518715
mirm	1759425
blnd	1855747
mvis	65770
nexa	1713930
krus	1772177
evgo	1821159
nvts	1821769
htbk	1053352
trtx	1630472
sens	1616543
strl	874238
innv	1834376
bw	1630805
cresy	1034957
cers	1020214
huya	1728190
hstm	1095565
hzo	1057060
ufpt	914156
gwh	1819438
domo	1505952
sd	1349436
tgi	1021162
hlx	866829
sohu	1734107
brw	826020
mov	72573
mvst	1760689
phk	1219360
fax	790500
plow	1287213
crgy	1866175
imtx	1809196
good	1234006
atex	1304492
dly	1788399
nesr	1698514
fsm	1341335
nktr	906709
cac	750686
gsl	1430725
mtls	1091223
bto	925683
gmre	1533615
rick	935419
acet	1720580
brfh	1487197
uht	798783
clw	1441236
zh	1835724
cfb	1458412
base	1845022
cenx	949157
grc	42682
ghld	1821160
titn	1409171
atni	879585
atai	1840904
ambc	874501
gco	18498
valu	717720
mcrb	1609809
bjri	1013488
yext	1614178
vmo	884152
nx	1423221
leu	1065059
fbms	947559
cogt	1622229
ntgr	1122904
fedu	1709819
ghrs	1855129
seat	1856031
nndm	1643303
vinp	1826286
fpi	1591670
mhd	1034665
vrna	1657312
agen	1098972
ndmo	1793129
trst	357301
pml	1170299
gldd	1372020
idt	1005731
mye	69488
bbar	913059
slrc	1418076
hlly	1822928
ceva	1173489
scvl	895447
denn	852772
bbdc	1379785
osbc	357173
coll	1267565
ffic	923139
ymab	1722964
cpf	701347
pgc	1050743
curv	1792781
mbi	814585
rere	1838957
sibn	1459839
ingn	1294133
avd	5981
crai	1053706
bxc	1301787
qnst	1117297
eoi	1300391
wiw	1267902
fmbh	700565
acre	1529377
cvgw	1133470
swim	1833197
cldt	1476045
rgp	1084765
cmps	1816590
tuya	1829118
bbsi	902791
bfc	1746109
anip	1023024
stok	1623526
nkx	1195738
mxct	1287098
nnox	1795251
boe	1320375
nie	1383441
ewcz	1856236
nfgc	1840616
blx	890541
for	1406587
pmvp	1699382
uslm	82020
abeo	318306
biox	1769484
bit	1562818
uis	746838
etj	1395325
ipi	1421461
yorw	108985
borr	1715497
thff	714562
arr	1428205
ccap	1633336
casi	895051
lpg	1596993
iesc	1048268
gnk	1326200
cion	1534254
cbl	910612
nat	1000177
iim	885601
nrp	1171486
bhk	1160864
aio	1778114
tile	715787
edn	1395213
ccd	1602584
imvt	1764013
crf	33934
tigr	1756699
ngd	800166
lqdt	1235468
ldp	1548717
aeva	1789029
pahc	1069899
faro	917491
etd	896156
pfn	1296250
smwb	1842731
ipsc	1850119
kelya	55135
csv	1016281
vvr	1059386
iag	1203464
alt	1326190
cgem	1789972
swbi	1092796
avir	1593899
hcat	1636422
bird	1653909
thr	1489096
hckt	1057379
vnda	1347178
eols	1570562
pgen	1356090
lnd	1499849
can	1780652
jout	788329
trns	99302
inbx	1739614
nxdt	1356115
sjt	319655
onl	1873923
smrt	1837014
tpic	1455684
notv	720154
cccc	1662579
cara	1346830
diax	1608742
msbi	1466026
dpg	1515671
janx	1817713
irs	933267
mrsn	1442836
thw	1635977
tti	844965
dx	826675
alvr	1754068
ccbg	726601
rptx	1808158
iiin	764401
fcbc	859070
trvg	1683825
emd	1227862
hyln	1759631
yala	1794350
pcn	1160990
dhil	909108
clar	913277
fthy	1810523
kc	1795589
zumz	1318008
bme	1314966
vgm	880892
bzun	1625414
mx	1325702
sfix	1576942
vkq	877463
ccb	1437958
gte	1273441
agx	100591
adma	1368514
hsii	1066605
frph	844059
seer	1726445
knop	1564180
cdxs	1200375
ggn	1313510
ebf	33002
srg	1628063
desp	1703141
kzr	1645666
arow	717538
tbla	1840502
mass	1555279
artna	863110
hbt	775215
hci	1400810
dco	30305
opra	1737450
lind	1512499
fbrt	1562528
sxc	1514705
acco	712034
peo	216851
nuvb	1811063
iqi	885125
ble	1176194
alxo	1810182
olp	712770
vivk	1450704
wkhs	1425287
sklz	1801661
bhil	1830210
plce	1041859
mcbs	1747068
bgb	1546429
gevo	1392380
cass	708781
mbwm	1042729
hipo	1828105
fsbc	1275168
mcs	62234
exk	1277866
sbfm	1402328
hy	1173514
sri	1043337
eqbk	1227500
bgy	1393299
blue	1293971
bmrc	1403475
vrdn	1590750
rway	1653384
itrn	1337117
hrtx	818033
dxpe	1020710
max	1818383
gcbc	1070524
ldi	1831631
mmd	1518557
spfi	1163668
rbot	1812173
vitl	1579733
amrn	897448
nxj	1087786
hps	1215913
bwb	1341317
myd	879361
kod	1468748
uk	1821424
cio	1593222
vsec	102752
axgn	805928
ke	1606757
gut	1080720
newt	1587987
wsr	1175535
cvlg	928658
nbb	1478888
onew	1772921
vuzi	1463972
lasr	1124796
ddi	1799567
api	1802883
akya	1711933
bui	1528988
nktx	1787400
jfr	1276533
ocul	1393434
xpof	1802156
kop	1315257
blw	1233681
fmnb	709337
pflt	1504619
cmbm	1738177
avtx	1534120
ifn	917100
mkfg	1816613
ocgn	1372299
airs	1870940
hvt	216085
mofg	1412665
drd	1023512
espr	1434868
muc	1051004
asts	1780312
wdh	1823986
pbi	78814
gain	1321741
mpb	879635
gpmt	1703644
ezpw	876523
ghy	1554697
crmt	799850
bfst	1624322
smbc	916907
vcv	895531
npk	80172
hpi	1176199
orgo	1661181
bfk	1137393
fdus	1513363
vera	1831828
care	1829576
iiiv	1728688
dsx	1318885
idya	1676725
tcx	909494
bvs	1665988
arlo	1736946
jpi	1547994
trda	1689375
ewtx	1710072
aehr	1040470
avk	1219120
atlc	1464343
mvf	835948
pets	1040130
dgica	800457
pntg	1766400
vsta	1792829
fcuv	1590418
mmu	886043
aspn	1145986
ino	1055726
rgc	1829667
ilpt	1717307
ccne	736772
rbbn	1708055
vpg	1487952
rmni	1635282
mui	1232860
doyu	1762417
rlyb	1739410
tpb	1290677
pnnt	1383414
tree	1434621
arct	1768224
nqp	870780
srdx	924717
dsu	1051003
etb	1308927
senea	88948
rmr	1644378
mua	901243
chw	1396277
igd	1285890
flic	740663
gtx	1735707
lxfr	1096056
trc	96869
ontf	1110611
ibcp	39311
tnxp	1430306
cnta	1847903
fact	1838987
cswc	17313
stk	1471420
wsbf	1569994
repx	1001614
ofix	884624
mitk	807863
gnty	1058867
sol	1417892
myps	1823878
imab	1778016
atra	1604464
qsi	1816431
huma	1818382
vln	1863006
smbk	1038773
aura	1501796
meso	1345099
evn	1074540
kodk	31235
brdg	1854401
adct	1771910
cmcm	1597835
mcft	1638290
cpac	1221029
bhb	743367
poww	1015383
fra	1259708
best	1709505
legh	1436208
cifr	1819989
pack	1712463
tyg	1268533
adse	1879248
rbb	1499422
ghg	1724755
isd	1534880
altg	1759824
cdlx	1666071
fhtx	1822462
rsvr	1824403
trin	1786108
flws	1084869
adtx	1726711
alrs	903419
brt	14846
up	1819516
ead	1210123
opy	791963
awp	1390195
nml	1562051
metc	1687187
dfp	1559991
cveo	1590584
mgtx	1735438
nl	72162
lxrx	1062822
myn	882150
rmax	1581091
lgo	1400438
ww	105319
bbcp	1703956
ecc	1604174
svm	1340677
fisi	862831
ptgx	1377121
evc	1109116
sb	1434754
tpvg	1580345
irmd	1325618
leo	818972
cyh	1108109
kpti	1503802
niu	1744781
gotu	1768259
band	1514416
nerv	1598646
avte	1798749
mdxg	1376339
miy	890393
tk	911971
mvbf	1277902
sln	1479615
emo	1517518
aldx	1341235
vki	908993
spwh	1132105
rmt	912147
muj	1053988
vel	1692376
sify	1094324
plpc	80035
qtrx	1503274
ppt	827773
dxlg	813298
bzh	915840
hpf	1189740
pmo	900422
wtba	1166928
ospn	1044777
hio	910068
bedu	1696355
eto	1281926
hnst	1530979
zyxi	846475
ocft	1780531
arbe	1861841
igic	1794338
cznc	810958
cook	1857853
tipt	1393726
wald	1840199
tyra	1863127
tsvt	1860782
hudi	1791725
btai	1720893
glue	1826457
absi	1672688
htbi	1538263
weav	1609151
fulc	1680581
nc	789933
sdhy	1812923
newp	1369085
uve	891166
feng	1509646
grvy	1313310
itrm	1659323
hql	884121
ebtc	1018399
shbi	1035092
kalv	1348911
scwo	933972
boom	34067
doug	1878897
bmea	1840439
ree	1843588
djco	783412
rrbi	1071236
ske	1713748
rfi	891290
aomr	1766478
avah	1832332
prld	1678660
pfis	1056943
avnw	1377789
hut	1731805
jri	1539337
inbk	1562463
tpc	77543
heps	1850235
amrx	1723128
rxst	1111485
avdl	1012477
cgnt	1824814
skyt	1819974
groy	1834026
lx	1708259
krt	1758021
ktf	839533
fmao	792966
gbab	1495825
ztr	836412
vxrt	72444
gbli	1494904
rmbl	1596961
tdf	919893
supv	1517399
bnr	1792267
tci	733590
toi	1799191
ffie	1805521
asc	1577437
bark	1819574
rfmz	1817159
ncv	1214935
eh	1759783
tgb	878518
nan	1074769
sgu	1002590
sfst	1090009
bfz	1137391
bgr	1306550
axti	1051627
eft	1288992
glad	1143513
cpz	1717457
tg	850429
rlgt	1171155
cbnk	1419536
cyd	932695
loco	1606366
blde	1779128
evlv	1805385
gilt	897322
hdsn	925528
belfa	729580
isrl	1915328
nmg	1649752
ffa	1291334
bhr	1574085
tars	1819790
anik	898437
fsp	1031316
grpn	1490281
opad	1825024
pwp	1777835
min	826735
cste	1504379
rsi	1793659
sght	1531177
bpt	850033
mhn	1038186
utmd	706698
ctv	1835378
srrk	1727196
glop	1598655
efr	1258623
ctlp	896429
mpx	1129155
mtal	1853021
blfy	1846017
blbd	1589526
aris	1865187
ogi	1620737
dtc	1870600
jmsb	1710482
noa	1368519
reax	1862461
ormp	1176309
ftci	1828161
caf	1368493
hbcp	1436425
civb	944745
ssti	1351636
ello	946394
bsrr	1130144
mtw	61986
imrx	1790340
phat	1783183
cang	1725123
bcab	1826892
hix	1058239
afb	1162027
bym	1181187
tngx	1819133
rm	1519401
abus	1447028
cmtl	23197
fnlc	765207
whf	1552198
frst	1325670
sor	91847
dhc	1075415
nwpx	1001385
gbio	1733294
lqda	1819576
aht	1232582
ibex	1720420
pmm	844790
phvs	1830487
vlgea	103595
bcbp	1228454
acmr	1680062
cmpx	1738021
acb	1683541
fof	1375340
rgls	1505512
gci	1579684
esq	1531031
ooma	1327688
rmm	1771226
amrk	1591588
prth	1653558
msb	65172
oia	835333
asg	786035
gecc	1675033
czfs	739421
afmd	1608390
prts	1378950
gwrs	1434728
dsm	855887
osur	1116463
pfl	1244183
zvia	1854139
bwmx	1788257
petz	1684425
fdmt	1650648
skil	1774675
strs	885508
nca	818851
ml	1807846
upld	1505155
omga	1850838
pmx	1181506
ryam	1597672
dmrc	1438231
sbt	1680379
optn	1494650
ampy	1533924
clrb	1279704
ardc	1515324
sar	1377936
inse	1615063
dhx	1393883
inve	1036044
nen	746514
edd	1388141
rei	1384195
acnb	715579
afcg	1822523
ngvc	1547459
prch	1784535
unty	920427
allk	1564824
zeus	917470
orrf	826154
iif	916618
nn	1865631
fbiz	1521951
mcr	851170
hyi	1497186
pmf	1140392
clpt	1285550
pstl	1759774
pcq	1140411
eex	1579214
spxx	1338561
amtx	738214
nath	69733
alto	778164
smlr	1554859
le	799288
tdup	1484778
oprx	1448431
pcb	1423869
ois	1121484
egy	894627
cwco	928340
urg	1375205
mpaa	918251
edap	1041934
naut	1808805
bkt	832327
dibs	1600641
powl	80420
mist	1408443
ff	1337298
nodk	1681206
mci	275694
insg	1022652
uxin	1729173
glo	1350869
itic	720858
glre	1385613
atro	8063
bcov	1313275
eypt	1314102
kron	1741830
ciso	1777319
mmt	809173
epm	1006655
uscb	1901637
erc	1227073
bgfv	1156388
bgh	1521404
aadi	1422142
stro	1382101
celu	1752828
yi	1738906
aimd	1014763
cix	1049606
jgh	1615905
scm	1551901
eot	1454741
grwg	1604868
fvcb	1675644
nrim	1163370
pkbk	1315399
fct	1282850
atom	1420520
iii	1371489
mqt	887394
dbd	28823
aef	846676
vktx	1607678
asa	1230869
opt	1815620
bny	1137390
dbvt	1613780
pvbc	1778784
otlk	1649989
gamb	1839799
kltr	1432133
uroy	1711570
silc	916793
jrs	1158289
ueic	101984
refi	1867949
hov	357294
vygr	1640266
mlr	924822
adap	1621227
dmb	1565381
nvec	724910
zyme	1403752
gne	1528356
rngr	1699039
bgt	1287480
ncz	1227857
xair	1641631
abos	1576885
pulm	1574235
brbs	842717
omer	1285819
tcbx	1781730
lsea	1721386
alco	3545
hrow	1360214
hrzn	1487428
iren	1878848
locl	1840780
mue	1071899
ssbk	1689731
mrns	1267813
pbfs	1769663
jynt	1612630
piii	1832511
ever	1640428
vpv	895528
ags	1593548
veri	1615165
bwfg	1505732
kio	1515940
annx	1528115
nuw	1450445
bkn	894242
xos	1819493
myfw	1327607
zom	1684144
egan	1066194
omic	1850906
npv	897421
qd	1692705
psf	1498612
bitf	1812477
nrdy	1819404
tei	909112
aip	1667011
fll	891482
fgbi	1408534
dlth	1649744
pcyo	276720
tsi	809559
tmc	1798562
fph	1574197
fdbc	1098151
smti	714256
bbw	1113809
wilc	1030997
vmd	1729149
lmnr	1342423
scd	1270131
dbl	1525201
tsbk	1046050
arl	1102238
wia	1254370
panl	1606909
hglb	1622148
uone	1041657
wldn	1370450
mvt	897269
pmts	1641614
lvlu	1780201
stks	1399520
weys	106532
gpja	41091
rigl	1034842
rdvt	1720116
pke	76267
hffg	1680873
jakk	1009829
ndls	1275158
nxp	883618
cnty	911147
xers	1867096
fund	825202
fsbw	1530249
cpss	889609
bksy	1753539
essa	1382230
batl	1282648
lctx	876343
loop	1504678
lyts	763532
evm	1177161
vstm	1526119
kmda	1567529
obt	1754226
tlys	1524025
aka	1865107
vff	1584549
acv	1636289
oust	1816581
jce	1385763
nwfl	1013272
pck	1170300
mfm	801961
thtx	1512717
mgnx	1125345
lcnb	1074902
ob	1454938
wlfc	1018164
fami	1701261
swkh	1089907
etx	1563696
bsvn	1746129
ptmn	1372807
lidr	1818644
uti	1261654
eod	1386067
bzfd	1828972
real	1573221
urgn	1668243
apyx	719135
arbk	1841675
mogu	1743971
clbr	1847064
xcur	1698530
rent	1468327
istr	1602658
virx	1061027
fins	1745059
necb	1847398
moln	1745114
xoma	791908
actg	934549
evbn	842518
mxf	65433
gnft	1757064
mhi	1223026
xxii	1347858
ggt	921671
nksh	796534
bbai	1836981
cato	18255
enj	71508
ipha	1598599
tusk	1679268
xflt	1703079
atlo	1132651
pht	1166258
rell	355948
pine	1786117
hqi	1140102
nbh	1178839
chmg	763563
ftf	1233087
emp	66901
autl	1730463
ufi	100726
bglc	1737523
mav	1258943
slqt	1794783
aciu	1651625
dhy	1061353
lgi	1278211
bcml	1730984
emx	1285786
aray	1138723
vtn	883265
wve	1631574
fosl	883569
incr	1857030
teaf	1704299
cmrx	1117480
ft	833040
ccrd	320340
opp	1678130
ctgo	1502377
immr	1058811
scor	1158172
cvgi	1290900
prpl	1643953
gdo	1472341
em	1834253
cmls	1058623
wrn	1364125
ttsh	1552800
odc	74046
dlhc	785557
wneb	1157647
mhld	1412100
ltrx	1114925
emf	809708
ngl	1504461
tbnk	1447051
nro	1261166
ikna	1835579
cban	711669
clnn	1822791
cnf	1733868
riv	1501072
quad	1481792
pkoh	76282
mfin	1000209
vor	1817229
bprn	1913971
evi	65312
mrbk	1750735
nyxh	1857190
igi	1462586
bwmn	1847590
grx	1391437
nref	1786248
lcut	874396
gnln	1743745
mnsb	1693577
envb	890821
wprt	1370416
ytra	1516899
rcky	895456
mrcc	1512931
oxsq	1259429
kvhi	1007587
ela	701719
arec	1590715
ctxr	1506251
rani	1856725
cvm	725363
mlp	63330
cia	24090
rgco	1069533
hnrg	788965
voxx	807707
camp	730255
atnm	1388320
bsl	1486298
rdw	1819810
asps	1462418
pnrg	56868
anvs	1477845
vbf	5094
pim	830622
opbk	1722010
wmpn	1828376
twn	804123
samg	1549966
pzc	1181504
vabk	1572334
artl	1621221
bset	10329
hoft	1077688
fenc	1211583
natr	275053
crnt	1119769
plby	1803914
psnl	1527753
rmbi	1767837
jof	859796
linc	1286613
soph	1840706
onds	1646188
true	1327318
slno	1484565
mta	1722606
pxs	1640043
insi	30125
phun	1665300
kfs	1072627
svra	1160308
mhh	1437226
flc	1245648
jill	1687932
rain	1724979
wimi	1770088
plbc	1168455
howl	1785530
clsk	827876
adn	1744494
cvrx	1235912
mpa	891038
rex	744187
tcmd	1027838
tnya	1858848
prph	868278
olma	1750284
esea	1341170
mvo	1371782
kndi	1316517
talk	1803901
blze	1462056
twin	100378
fsfg	1435508
rdcm	1016838
sgc	95574
enx	1177162
mbcn	836147
spir	1816017
rcmt	700841
tern	1831363
yj	1759614
cofs	803164
bsbk	1787414
rcel	1762303
fnwb	1556727
hyb	825345
dhf	1057861
epsn	1726126
lion	1845991
ctrn	1318484
mcn	1289868
spe	897802
pwod	716605
owlt	1816708
ehi	1228509
smhi	1690334
cmct	908311
ide	1417802
apei	1201792
kore	1855457
hurc	315374
iva	1756594
pdlb	1874071
hbb	1709164
nny	818850
ppta	1526243
sga	886136
infu	1337013
kulr	1662684
bcli	1137883
naz	892992
stxs	1289340
oprt	1538716
ardx	1437402
bkkt	1820302
sj	1753673
maps	1779474
mtnb	1582554
rpid	1380106
ovly	1431567
asys	720500
nbtx	1760854
cik	810766
ssss	1509470
hwbk	893847
pbpb	1195734
clls	1627281
rmti	1041024
smsi	948708
ovid	1636651
byrn	1354866
pays	1496443
rvsb	1041368
qipt	1540013
glq	1316463
evg	1287498
heq	1496749
genc	64472
sevn	1452477
iga	1332943
allt	1365767
nrt	72633
bgx	1504234
inmb	1711754
sang	1753368
mmlp	1176334
fat	1705012
cps	1320461
sqns	1383395
qrhc	1442236
bta	1343793
issc	836690
troo	1412095
esca	33488
atxg	1650101
winv	1854463
goro	1160791
fet	1401257
nak	1164771
spok	1289945
bned	1634117
msc	1713334
bwg	1504545
drrx	1082038
pebk	1093672
capr	1133869
mhf	830487
immp	1506184
cdro	1866782
caas	1157762
ofs	1487918
amsc	880807
fraf	723646
sttk	1680367
crt	881787
acp	1503290
mg	1436126
utsi	1030471
bq	1815021
mtrx	866273
ffnw	1401564
cfbk	1070680
cdzi	727273
mec	1766368
ehth	1333493
inm	1728328
glsi	1799788
smmt	1599298
snda	1043000
sach	1682220
tsq	1499832
msd	904112
pfd	868578
myna	1850453
snfca	318673
aout	1808997
slgl	1684693
dmf	839122
anix	715446
plg	1095052
avgr	1506928
ovbc	894671
fcco	932781
atha	1620463
dakt	915779
eose	1805077
crmd	1410098
jhs	759866
chn	845379
clpr	1649096
oric	1796280
dmo	1478102
jfin	1743102
ebmt	1478454
mpv	831655
banx	1578987
goco	1808220
czwi	1367859
gldg	1538847
bfin	1303942
mitt	1514281
ngs	1084991
opof	740971
ae	2178
scph	1604950
bctx	1610820
prax	1689548
grnq	1597846
beem	1398805
brid	14177
finw	1856365
mram	1438423
fstr	352825
hbio	1123494
wea	1163792
lark	1141688
hyfm	1695295
dlng	1578453
smid	924719
ctrm	1720161
atxs	1454789
zepp	1720446
fmn	1199004
bgsf	1474903
nhs	1487610
xbit	1626878
fnwd	919864
sbfg	767405
ifrx	1708688
ecf	793040
cbat	1117171
jfu	1619544
tela	1561921
pbhc	1609065
rrgb	1171759
cwbc	1051343
gf	858706
sncr	1131554
celc	1603454
qh	1781193
tsha	1806310
eml	31107
tkno	1850902
mdxh	1872529
etnb	1785173
achl	1830749
gan	1799332
ivac	1001902
trx	1173643
csbr	771856
voc	1505413
cto	23795
pfo	882071
agd	1362481
flnt	1460329
cmcl	766011
atos	1488039
erh	1279014
mreo	1719714
gass	1328919
tsat	1845840
srl	16859
kplt	1785424
wulf	1083301
phx	315131
mnts	1781162
func	763907
cxe	845606
jhi	759828
fora	1829280
kopn	771266
axdx	727207
nim	890119
sotk	806172
cbfv	1605301
pai	75398
cgo	1285650
xyf	1725033
ubfo	1137547
rdi	716634
vra	1495320
chmi	1571776
pvl	1520048
litb	1523836
kf	748691
pdsb	1472091
phd	1305767
vate	1006837
mgf	811922
sfbc	1541119
cybn	1833141
gdl	1378701
gnss	924383
gau	1377757
unb	706863
alzn	1677077
lee	58361
rcat	748268
intg	69422
enz	316253
sbi	882300
jg	1737339
asrt	1808665
nnbr	918541
xnet	1510593
prof	1628808
ctmx	1501989
advm	1501756
mnov	1226616
dit	928465
krmd	704440
nine	1532286
prt	1724009
ckpt	1651407
galt	1133416
flxs	37472
rbkb	1751783
cphc	1672909
ntic	875582
asur	884144
